Year	LEA	LEA Name	State PPE	State Rank	Federal PPE	Federal Rank	Local PPE	Local Rank	Total PPE	Total Rank
2011	821	Clinton City Schools	"5,470.23"	62	"1,372.21"	34	"1,507.08"	57	"8,349.52"	59
2011	240	Columbus County Schools	"5,833.17"	38	"1,293.75"	41	"1,072.04"	98	"8,198.96"	65
2011	250	Craven County Schools	"4,925.37"	101	"1,333.91"	37	"1,117.90"	91	"7,377.18"	103
2011	260	Cumberland County Schools	"4,928.67"	99	"1,119.39"	64	"1,787.87"	36	"7,835.93"	85
2011	270	Currituck County Schools	"5,193.69"	81	840.39	105	"2,635.98"	8	"8,670.06"	47
2011	280	Dare County Schools	"5,336.73"	72	980.28	90	"4,298.28"	3	"10,615.29"	8
2011	290	Davidson County Schools	"4,927.73"	100	825.85	107	974.06	104	"6,727.64"	115
2011	300	Davie County Schools	"5,204.28"	80	"1,073.21"	72	"1,223.13"	84	"7,500.62"	98
2011	310	Duplin County Schools	"5,662.34"	49	"1,240.97"	43	933.71	105	"7,837.02"	84
2011	320	Durham County Schools	"5,027.92"	95	"1,157.95"	53	"2,656.38"	7	"8,842.25"	44
2011	210	Edenton-Chowan County Schools	"6,418.05"	26	"1,328.25"	38	"1,824.71"	31	"9,571.01"	23
2011	330	Edgecombe County Schools	"5,834.38"	37	"1,029.09"	79	986.53	102	"7,850.00"	83
2011	861	Elkin City Schools	"5,800.31"	41	"1,082.23"	69	"1,559.94"	55	"8,442.48"	53
2011	340	Forsyth County Schools	"5,087.18"	89	"1,027.90"	80	"2,280.88"	16	"8,395.96"	55
2011	350	Franklin County Schools	"5,321.28"	74	909.6	99	"1,366.62"	69	"7,597.50"	92
2011	360	Gaston County Schools	"4,831.88"	106	"1,129.96"	62	"1,288.29"	76	"7,250.13"	109
2011	370	Gates County Schools	"7,220.71"	10	"1,145.62"	56	"1,758.54"	38	"10,124.87"	14
2011	380	Graham County Schools	"7,188.60"	11	"1,570.65"	19	925.68	107	"9,684.93"	18
2011	390	Granville County Schools	"5,490.16"	61	"1,017.89"	81	"1,373.52"	67	"7,881.57"	79
2011	400	Greene County Schools	"6,911.87"	16	"1,454.10"	25	"1,102.45"	92	"9,468.42"	25
2011	410	Guilford County Schools	"4,864.01"	105	904.23	100	"2,634.06"	9	"8,402.30"	54
2011	420	Halifax County Schools	"6,299.14"	30	"2,210.58"	3	"1,098.73"	93	"9,608.45"	22
2011	430	Harnett County Schools	"5,180.13"	83	851.12	104	992.19	101	"7,023.44"	114
2011	440	Haywood County Schools	"5,248.66"	78	"1,047.84"	74	"1,874.86"	28	"8,171.36"	68
2011	450	Henderson County Schools	"5,168.57"	84	"1,167.96"	51	"1,295.62"	75	"7,632.15"	91
2011	460	Hertford County Schools	"6,831.00"	17	"1,387.37"	33	"1,417.86"	65	"9,636.23"	20
2011	181	Hickory City Schools	"5,358.01"	70	"1,411.03"	31	"1,338.63"	73	"8,107.67"	71
2011	470	Hoke County Schools	"5,817.34"	40	"1,156.33"	54	861.29	110	"7,834.96"	86
2011	480	Hyde County Schools	"13,196.05"	1	"2,557.10"	1	"2,826.64"	5	"18,579.79"	1
2011	490	Iredell-Statesville Schools	"4,755.51"	110	682.28	112	"1,607.55"	49	"7,045.34"	113
2011	500	Jackson County Schools	"5,756.52"	46	"1,439.96"	27	"1,649.81"	46	"8,846.29"	43
2011	510	Johnston County Schools	"5,126.96"	86	607.02	115	"2,094.17"	19	"7,828.15"	87
2011	520	Jones County Schools	"8,702.43"	3	"1,423.48"	29	"1,233.31"	82	"11,359.22"	5
2011	132	Kannapolis City Schools	"5,183.98"	82	"1,239.16"	44	"1,878.68"	27	"8,301.82"	62
2011	530	Lee County Schools	"5,300.68"	77	"1,109.38"	66	"1,770.85"	37	"8,180.91"	66
2011	540	Lenoir County Schools	"5,598.81"	56	"1,206.86"	46	"1,068.06"	100	"7,873.73"	80
2011	291	Lexington City Schools	"5,829.53"	39	"2,122.76"	4	"2,171.26"	18	"10,123.55"	15
2011	550	Lincoln County Schools	"5,107.84"	88	"1,006.66"	85	"1,256.78"	80	"7,371.28"	104
2011	560	Macon County Schools	"5,588.00"	57	"1,434.49"	28	"1,859.35"	29	"8,881.84"	42
2011	570	Madison County Schools	"6,602.58"	22	"1,115.75"	65	"1,222.83"	85	"8,941.16"	41
2011	580	Martin County Schools	"6,688.58"	20	"1,278.19"	42	"1,437.42"	62	"9,404.19"	27
2011	590	McDowell County Schools	"5,642.71"	52	"1,035.99"	78	"1,280.17"	78	"7,958.87"	76
2011	610	Mitchell County Schools	"7,488.65"	6	"1,222.03"	45	"1,609.96"	48	"10,320.64"	11
2011	620	Montgomery County Schools	"6,096.33"	33	"1,109.06"	67	"1,150.02"	88	"8,355.41"	58
2011	630	Moore County Schools	"4,883.71"	104	"1,107.00"	68	"1,811.47"	33	"7,802.18"	88
2011	491	Mooresville City Schools	"4,727.55"	112	680.25	113	"2,007.49"	21	"7,415.29"	100
2011	862	Mount Airy City Schools	"5,797.04"	43	"1,518.56"	21	"1,692.99"	43	"9,008.59"	37
2011	640	Nash-Rocky Mount Schools	"5,442.37"	65	"1,078.93"	70	"1,588.73"	53	"8,110.03"	70
2011	650	New Hanover County Schools	"4,894.70"	103	"1,158.84"	52	"2,317.85"	13	"8,371.39"	56
2011	182	Newton-Conover City Schools	"5,110.99"	87	"1,637.66"	16	"1,423.00"	64	"8,171.65"	67
2011	660	Northampton County Schools	"7,441.10"	7	"1,788.51"	10	"1,347.78"	71	"10,577.39"	10
2011	670	Onslow County Schools	"4,754.01"	111	"1,037.79"	77	"1,594.47"	52	"7,386.27"	102
2011	680	Orange County Schools	"5,229.33"	79	827	106	"3,061.89"	4	"9,118.22"	32
2011	690	Pamlico County Schools	"7,258.65"	8	"1,731.04"	13	"1,798.93"	35	"10,788.62"	7
2011	700	Pasquotank County Schools	"5,578.37"	58	"1,368.41"	35	"1,663.18"	45	"8,609.96"	50
2011	710	Pender County Schools	"4,824.73"	107	931.41	97	"1,810.10"	34	"7,566.24"	94
2011	720	Perquimans County Schools	"6,712.47"	19	"1,521.16"	20	"1,387.91"	66	"9,621.54"	21
2011	730	Person County Schools	"5,609.05"	55	"1,012.76"	84	"1,629.91"	47	"8,251.72"	64
2011	740	Pitt County Schools	"5,041.38"	93	"1,144.79"	57	"1,711.46"	42	"7,897.63"	77
2011	750	Polk County Schools	"6,307.33"	29	985.17	88	"2,357.92"	12	"9,650.42"	19
2011	760	Randolph County Schools	"5,160.15"	85	"1,015.36"	83	"1,231.35"	83	"7,406.86"	101
2011	770	Richmond County Schools	"5,767.51"	45	"1,421.58"	30	833.73	112	"8,022.82"	73
2011	421	Roanoke Rapids City Schools	"5,540.08"	59	"1,015.73"	82	"1,758.44"	39	"8,314.25"	61
2011	780	Robeson County Schools	"5,874.75"	36	"1,737.05"	12	744.19	115	"8,355.99"	57
2011	790	Rockingham County Schools	"5,640.38"	53	"1,040.88"	76	"1,284.74"	77	"7,966.00"	75
2011	800	Rowan-Salisbury County Schools	"5,068.72"	91	919.38	98	"1,984.35"	24	"7,972.45"	74
2011	810	Rutherford County Schools	"5,695.40"	48	"1,479.98"	24	"1,425.43"	63	"8,600.81"	51
2011	999	STATE TOTAL	"5,156.43"		"1,035.01"		"1,774.29"		"7,965.73"	
2011	820	Sampson County Schools	"5,736.26"	47	"1,174.87"	50	975.86	103	"7,886.99"	78
2011	830	Scotland County Schools	"6,415.39"	27	"1,836.20"	9	"1,842.52"	30	"10,094.11"	17
2011	840	Stanly County Schools	"5,631.64"	54	951.76	93	"1,275.71"	79	"7,859.11"	82
2011	850	Stokes County Schools	"5,797.94"	42	987.42	86	"1,534.09"	56	"8,319.45"	60
2011	860	Surry County Schools	"5,407.32"	67	937.46	96	"1,329.57"	74	"7,674.35"	90
2011	870	Swain County Schools	"6,656.43"	21	"1,327.95"	39	"1,090.87"	95	"9,075.25"	34
2011	292	Thomasville City Schools	"5,771.30"	44	"2,122.74"	5	"1,564.99"	54	"9,459.03"	26
2011	880	Transylvania County Schools	"5,467.68"	63	875.76	103	"2,284.33"	15	"8,627.77"	49
2011	890	Tyrrell County Schools	"11,808.98"	2	"2,032.04"	7	"1,244.22"	81	"15,085.24"	2
2011	900	Union County Schools	"4,764.09"	109	631	114	"1,907.59"	26	"7,302.68"	107
2011	910	Vance County Schools	"6,150.98"	32	"1,509.06"	22	"1,372.21"	68	"9,032.25"	35
2011	920	Wake County Schools	"4,715.65"	113	806.52	108	"2,039.27"	20	"7,561.44"	96
2011	930	Warren County Schools	"6,947.71"	15	"1,675.91"	15	"1,606.10"	50	"10,229.72"	13
2011	940	Washington County Schools	"8,028.72"	4	"1,783.78"	11	"1,465.06"	59	"11,277.56"	6
2011	950	Watauga County Schools	"5,305.29"	76	"1,127.06"	63	"2,554.60"	10	"8,986.95"	38
2011	960	Wayne County Schools	"5,329.83"	73	"1,068.61"	73	"1,069.56"	99	"7,468.00"	99
2011	422	Weldon City Schools	"7,735.62"	5	"2,325.48"	2	"2,242.02"	17	"12,303.12"	3
2011	241	Whiteville City Schools	"6,087.09"	34	"1,703.36"	14	911.52	108	"8,701.97"	45
2011	970	Wilkes County Schools	"5,315.03"	75	"1,132.96"	61	852	111	"7,299.99"	108
2011	980	Wilson County Schools	"5,039.59"	94	"1,183.93"	47	"1,339.98"	72	"7,563.50"	95
2011	990	Yadkin County Schools	"5,650.66"	51	986.76	87	"1,163.64"	87	"7,801.06"	89
2011	995	Yancey County Schools	"6,516.92"	24	"1,306.99"	40	"1,350.69"	70	"9,174.60"	31
										
1										
